time_ms,command_angle,feedback_angle,current_mA
130424,20,20,113.10
130476,20,21,111.30
130527,20,20,111.60
130579,20,20,117.30
130631,20,21,115.30
130683,20,21,107.50
130735,20,20,111.60
130787,20,21,118.40
130838,20,21,128.10
130890,20,20,122.50
130943,20,20,114.00
130995,20,20,122.00
131047,20,21,128.30
131099,20,20,111.70
131150,20,21,114.50
131202,20,21,120.20
131254,20,21,120.70
131306,20,21,112.50
131358,20,21,89.00
131409,20,21,126.00
131461,20,20,107.80
131513,20,21,112.00
131565,20,21,116.40
131617,20,20,120.10
131669,20,20,111.10
131721,20,21,111.60
131772,20,21,122.10
131824,20,21,113.70
131876,20,21,86.20
131928,20,21,112.50
131980,20,20,105.20
132032,20,20,111.30
132084,20,21,111.00
132136,20,21,114.50
132189,20,21,112.00
132241,20,21,107.40
132293,20,20,107.70
132345,20,20,116.70
132397,20,21,109.80
132448,20,21,107.40
132500,20,21,108.20
132552,20,21,115.40
132604,20,21,107.40
132657,20,21,107.10
132708,20,20,112.20
132760,20,20,112.20
132812,20,20,107.60
132864,20,21,107.10
132915,20,20,115.20
132967,20,20,62.50
133019,20,20,107.50
133071,20,20,111.70
133123,20,21,113.10
133175,20,21,107.60
133226,20,21,107.60
133278,20,20,115.10
133330,20,20,107.70
133383,20,21,107.60
133435,20,21,114.90
133487,20,21,107.90
133538,20,21,107.40
133590,20,20,114.70
133642,20,20,108.20
133694,20,21,107.60
133746,20,21,109.60
133797,20,20,104.30
133849,20,20,65.60
133901,20,20,86.40
133953,20,21,84.10
134004,20,20,82.20
134055,20,20,83.30
134108,20,21,92.20
134159,20,20,90.20
134210,20,20,82.70
134261,20,20,86.10
134312,20,21,88.10
134365,20,21,81.60
134417,20,21,78.40
134468,20,20,86.20
134519,20,20,87.10
134571,20,20,81.90
134622,20,20,81.70
134673,20,20,86.60
134724,20,20,86.50
134776,20,20,78.40
134828,20,20,82.30
134879,20,20,80.60
134930,20,20,84.50
134981,20,20,57.10
135033,20,21,78.30
135085,20,20,79.10
135137,20,20,88.30
135188,20,20,60.50
135239,20,20,80.20
135291,20,20,83.70
135343,20,20,86.20
135394,20,20,93.30
135445,20,20,82.30
135496,20,20,78.00
135547,20,20,81.30
135599,20,20,86.50
135651,20,21,78.90
135702,20,21,78.30
135753,20,21,78.00
135804,20,21,82.70
135857,20,21,83.10
135908,20,20,78.90
135959,20,20,78.50
136010,20,20,78.60
136061,20,20,84.60
136114,20,21,82.10
136166,20,20,82.00
136217,20,20,82.10
136268,20,20,83.00
136320,20,20,88.30
136372,20,20,82.30
136423,20,20,81.90
136474,20,20,83.60
136525,20,20,88.60
136576,20,20,91.90
136627,20,21,81.80
136678,20,21,81.50
136730,20,20,85.50
136781,20,20,88.30
136832,20,20,63.60
136883,20,20,82.30
136935,20,21,83.20
136987,20,20,88.60
137038,90,20,475.70
137089,90,29,397.40
137141,90,42,448.00
137193,90,51,521.20
137245,90,64,507.70
137297,90,79,122.60
137349,90,87,131.80
137401,90,87,125.90
137453,90,78,156.90
137505,90,87,139.60
137557,90,86,128.90
137609,90,78,125.70
137661,90,81,134.80
137712,90,88,124.50
137764,90,87,121.10
137816,90,87,123.50
137868,90,88,116.40
137919,90,88,115.70
137971,90,78,124.20
138022,90,87,131.10
138074,90,87,116.70
138126,90,87,126.80
138178,90,79,132.70
138230,90,87,118.70
138282,90,85,121.70
138333,90,88,125.90
138385,90,88,113.00
138437,90,86,113.90
138489,90,88,127.40
138540,90,77,139.90
138592,90,78,115.70
138644,90,79,119.60
138696,90,78,103.70
138748,90,88,102.40
138799,90,78,134.90
138851,90,80,100.20
138903,90,87,100.20
138954,90,79,106.80
139007,90,87,96.30
139059,90,78,122.90
139111,90,87,103.90
139163,90,88,100.30
139215,90,88,92.40
139267,90,79,99.00
139318,90,88,92.40
139370,90,88,93.10
139421,90,89,123.50
139473,90,88,92.00
139524,90,88,89.00
139575,90,80,90.90
139626,90,88,88.90
139677,90,87,85.20
139729,90,80,92.00
139781,90,79,85.30
139832,90,88,85.60
139883,90,80,92.90
139934,90,88,97.70
139985,90,88,85.60
140037,90,86,85.30
140089,90,88,95.10
140140,90,88,88.70
140191,90,88,84.90
140242,90,80,88.20
140295,90,87,90.70
140347,90,88,85.20
140398,90,88,85.30
140450,90,88,93.40
140501,90,88,85.50
140552,90,88,85.60
140603,90,88,88.80
140654,90,86,88.20
140706,90,82,85.40
140758,90,86,85.00
140810,90,88,91.80
140861,90,89,86.50
140912,90,87,85.70
140963,90,80,85.90
141014,90,88,96.40
141066,90,88,93.00
141118,90,87,87.20
141169,90,80,91.50
141220,90,88,96.00
141271,90,81,85.40
141322,90,88,85.00
141374,90,88,94.00
141425,90,80,85.60
141476,90,80,85.40
141527,90,88,86.80
141578,90,87,91.10
141629,90,87,85.60
141681,90,88,85.30
141733,90,88,90.90
141784,90,88,87.20
141835,90,88,85.70
141886,90,88,85.10
141937,90,87,92.10
141988,90,88,87.10
142039,90,88,87.40
142090,90,88,81.90
142141,90,88,90.10
142192,90,88,83.50
142243,90,87,81.50
142295,90,84,77.90
142347,90,88,88.60
142399,90,88,82.30
142451,90,88,77.90
142502,90,80,82.20
142553,90,87,85.00
142604,90,88,81.90
142656,90,87,78.30
142708,90,88,78.40
142759,90,88,109.70
142812,90,89,80.70
142864,90,88,81.90
142916,90,88,78.30
142968,90,82,85.00
143019,90,88,78.70
143070,90,88,78.60
143121,90,88,102.50
143173,90,88,83.30
143224,90,88,86.00
143275,90,88,84.50
143327,90,88,80.30
143378,90,79,81.20
143429,90,80,88.30
143481,90,88,105.30
143533,90,80,78.70
143584,90,88,84.80
143635,90,88,86.90
143686,90,88,81.40
143737,90,87,78.00
143788,90,88,79.30
143839,90,88,107.60
143891,90,80,78.50
143943,90,80,82.10
143995,90,88,78.40
144047,90,80,84.70
144099,90,84,90.20
144150,90,88,78.20
144201,90,79,105.00
144252,90,89,84.70
144303,90,87,103.20
144355,90,88,78.40
144407,90,88,78.70
144458,90,87,84.10
144509,90,87,90.10
144561,90,88,107.70
144613,90,85,79.30
144664,90,83,87.60
144715,90,80,88.30
144767,90,80,80.90
144818,90,87,78.00
144869,90,88,81.10
144921,90,79,108.00
144973,90,80,81.50
145025,90,88,81.50
145077,90,88,87.60
145129,90,80,86.40
145180,90,88,81.80
145231,90,88,82.10
145283,90,80,86.10
145335,90,80,86.20
145386,90,88,82.00
145437,90,88,82.00
145488,90,80,86.50
145540,90,88,86.30
145592,90,88,82.10
145643,90,82,81.80
145694,90,88,84.40
145745,90,80,88.00
145796,90,88,89.20
145848,90,88,82.80
145900,90,88,85.60
145951,90,79,115.80
146003,90,88,90.00
146055,90,88,79.10
146106,90,80,81.70
146157,90,79,111.00
146209,90,80,84.90
146261,90,88,81.70
146313,90,80,81.50
146365,90,89,81.30
146416,90,88,82.70
146467,90,88,87.90
146518,90,86,101.70
146570,90,80,82.20
146621,90,88,102.90
146672,90,80,82.90
146723,90,88,85.90
146774,90,80,81.90
146825,90,88,81.90
146876,90,88,84.10
146928,90,80,85.20
146980,20,71,361.40
147032,20,54,394.40
147083,20,37,485.60
147135,20,23,510.00
147187,20,24,131.80
147239,20,20,119.30
147290,20,21,131.20
147342,20,21,153.50
147394,20,21,103.00
147446,20,20,121.40
147498,20,20,129.70
147550,20,21,105.60
147602,20,20,120.40
147654,20,21,116.10
147706,20,20,124.50
147757,20,20,126.50
147809,20,20,115.80
147861,20,20,116.40
147913,20,20,128.10
147965,20,20,122.50
148017,20,21,115.00
148069,20,20,123.60
148121,20,20,95.10
148173,20,21,115.20
148225,20,21,114.30
148277,20,20,121.00
148329,20,21,115.30
148380,20,21,113.60
148432,20,21,120.40
148484,20,21,110.80
148535,20,21,91.60
148586,20,21,97.40
148637,20,21,112.20
148689,20,20,111.70
148741,20,21,119.80
148793,20,21,112.20
148845,20,20,112.30
148897,20,21,119.60
148949,20,21,112.60
149001,20,21,112.00
149053,20,21,119.70
149105,20,21,112.10
149157,20,21,112.00
149209,20,21,119.40
149261,20,21,96.30
149312,20,20,96.40
149363,20,20,99.50
149414,20,20,92.70
149465,20,20,92.80
149516,20,20,103.00
149568,20,21,104.60
149620,20,21,94.40
149671,20,21,104.00
149724,20,20,85.00
149775,20,20,93.40
149826,20,21,103.20
149877,20,20,93.40
149930,20,21,91.90
149981,20,20,74.50
150032,20,21,85.30
150084,20,20,84.80
150135,20,21,93.30
150186,20,21,85.60
150237,20,21,85.40
150288,20,20,88.70
150340,20,20,85.70
150392,20,20,85.20
150443,20,21,92.10
150494,20,20,85.70
150545,20,20,81.80
150597,20,21,88.70
150649,20,21,87.90
150700,20,20,87.50
150751,20,21,87.50
150802,20,20,97.10
150853,20,21,85.50
150905,20,20,85.30
150956,20,20,93.60
151007,20,21,86.80
151058,20,20,85.40
151109,20,20,87.50
151160,20,20,85.50
151212,20,20,85.50
151264,20,20,81.40
151315,20,21,88.50
151366,20,20,82.20
151417,20,20,82.00
151469,20,20,82.20
151521,20,21,68.80
151572,20,20,85.60
151623,20,20,81.90
151674,20,21,87.60
151725,20,20,90.50
151777,20,21,82.30
151829,20,20,82.90
151881,20,20,92.90
151932,20,20,78.20
151985,20,20,64.60
152037,20,20,83.80
152088,20,20,76.30
152139,20,21,82.10
152191,20,21,81.60
152243,20,21,83.40
152294,20,20,85.90
152345,20,20,78.30
152396,20,20,78.00
152447,20,21,78.70
152498,20,20,84.90
152550,20,20,79.00
152602,20,20,78.40
152653,20,21,78.40
152704,20,20,84.50
152755,20,21,78.70
152807,20,20,78.90
152859,20,20,60.40
152910,20,20,84.60
152961,20,20,87.40
153012,20,21,78.90
153063,20,20,83.50
153115,20,21,87.30
153166,20,20,78.80
153217,20,20,77.90
153268,20,21,84.30
153319,20,20,81.20
153370,20,20,78.40
153421,20,20,78.20
153473,20,20,81.60
153525,20,20,83.70
153576,20,20,78.40
153627,20,20,78.50
153679,20,20,78.50
153731,20,20,84.40
153783,20,20,80.00
153834,20,20,78.40
153885,20,21,78.40
153937,20,20,79.90
153989,20,20,88.90
154040,20,20,90.00
154091,20,20,80.50
154142,20,20,62.80
154193,20,20,82.60
154245,20,21,85.00
154297,20,21,60.10
154348,20,20,77.80
154399,20,20,78.30
154450,20,20,85.90
154501,20,20,78.60
154552,20,20,78.30
154603,20,20,78.30
154655,20,20,84.00
154706,20,20,80.30
154757,20,21,78.80
154808,20,20,78.40
154859,20,20,83.80
154910,20,20,89.10
154962,20,20,83.20
155015,20,20,79.80
155066,20,20,87.90
155117,20,20,85.70
155168,20,20,78.30
155221,20,20,80.50
155273,20,20,88.00
155324,20,20,80.20
155376,20,20,78.40
155427,20,20,77.90
155478,20,20,84.40
155529,20,21,79.30
155581,20,20,78.40
155633,20,20,78.20
155684,20,21,84.90
155735,20,20,78.50
155786,20,20,78.50
155838,20,20,78.30
155890,20,20,85.20
155941,20,20,78.20
155992,20,21,78.60
156043,20,20,81.50
156094,20,21,81.70
156145,20,21,82.90
156197,20,21,79.80
156248,20,20,85.30
156299,20,20,85.60
156350,20,21,78.30
156401,20,20,77.90
156452,20,20,84.70
156504,20,21,80.10
156556,20,20,78.70
156607,20,20,78.30
156658,20,20,78.30
156710,20,21,83.50
156762,20,20,81.80
156814,20,20,78.50
156865,20,20,78.60
156916,20,20,78.30
156967,20,21,85.10
157020,90,20,500.00
157072,90,29,404.50
157124,90,43,452.50
157176,90,52,521.90
157228,90,63,523.40
157279,90,85,118.50
157331,90,79,132.20
157383,90,78,128.40
157434,90,87,146.50
157486,90,88,152.50
157538,90,87,141.10
157590,90,79,124.70
157642,90,87,147.70
157695,90,78,129.10
157746,90,78,131.40
157798,90,78,144.40
157850,90,78,140.50
157902,90,87,132.00
157954,90,88,143.60
158006,90,77,134.50
158058,90,87,126.40
158110,90,87,139.80
158162,90,79,126.80
158215,90,78,118.40
158266,90,87,130.60
158318,90,87,115.90
158370,90,88,113.50
158422,90,87,126.80
158474,90,88,112.20
158526,90,87,117.30
158577,90,78,122.00
158629,90,78,112.50
158681,90,86,129.60
158733,90,84,124.30
158785,90,79,111.90
158837,90,87,110.00
158888,90,79,118.50
158941,90,86,103.20
158993,90,87,100.30
159045,90,78,119.30
159097,90,87,100.20
159149,90,88,128.10
159201,90,78,109.60
159253,90,88,100.00
159305,90,88,99.50
159357,90,85,110.60
159410,90,88,99.80
159462,90,88,99.70
159513,90,82,105.90
159565,90,87,123.00
159617,90,79,100.00
159669,90,79,107.90
159721,90,87,95.80
159772,90,88,95.70
159823,90,88,103.50
159875,90,88,96.70
159926,90,79,96.30
159978,90,88,103.20
160030,90,80,99.30
160082,90,79,96.50
160135,90,88,103.30
160187,90,88,96.40
160239,90,88,96.50
160291,90,88,102.40
160343,90,87,125.40
160395,90,87,96.40
160447,90,87,104.90
160499,90,88,98.20
160551,90,88,92.60
160602,90,88,94.10
160653,90,88,92.80
160704,90,88,92.60
160756,90,80,96.90
160808,90,87,93.40
160860,90,87,89.00
160911,90,87,101.80
160963,90,79,102.80
161015,90,80,116.70
161067,90,87,104.10
161119,90,88,104.00
161171,90,88,83.40
161223,90,80,84.20
161274,90,86,89.20
161325,90,88,103.10
161377,90,88,78.30
161428,90,81,89.30
161479,90,88,79.40
161530,90,88,78.30
161582,90,87,104.40
161633,90,88,83.10
161684,90,88,78.60
161735,90,86,78.50
161786,90,88,87.20
161837,90,88,80.20
161889,90,88,82.00
161940,90,84,78.20
161991,90,88,85.00
162042,90,88,85.20
162093,90,84,80.50
162144,90,80,104.70
162196,90,88,86.70
162248,90,89,87.80
162300,90,87,78.70
162353,90,88,79.90
162405,90,88,116.10
162457,90,88,85.90
162508,90,80,82.10
162559,90,80,79.60
162611,90,86,88.00
162662,90,88,79.40
162713,90,80,77.80
162764,90,88,78.00
162816,90,88,84.40
162868,90,80,80.80
162919,90,84,78.50
162970,90,88,78.10
163021,90,87,82.40
163073,90,88,82.70
163125,90,88,78.40
163176,90,80,78.60
163227,90,88,79.70
163278,90,88,84.00
163330,90,80,90.00
163382,90,79,78.60
163433,90,88,81.20
163484,90,85,117.40
163536,90,85,89.30
163587,90,88,82.00
163638,90,80,78.30
163689,90,80,88.60
163740,90,88,84.50
163791,90,80,78.10
163842,90,79,78.30
163893,90,88,78.50
163944,90,88,110.30
163996,90,88,81.10
164048,90,79,100.30
164100,90,88,78.30
164151,90,88,79.20
164202,90,88,84.90
164254,90,88,79.10
164306,90,89,102.90
164359,90,88,78.90
164410,90,88,82.90
164461,90,87,85.10
164512,90,80,79.80
164565,90,88,102.90
164617,90,88,78.40
164669,90,88,82.90
