time_ms,command_angle,feedback_angle,current_mA
131289,20,21,87.50
131340,20,20,129.70
131392,20,21,120.20
131444,20,21,131.30
131495,20,20,117.30
131548,20,22,128.70
131600,20,20,115.50
131652,20,20,99.00
131704,20,21,116.40
131756,20,21,113.10
131808,20,20,114.10
131860,20,20,123.10
131911,20,21,115.00
131963,20,20,123.60
132015,20,21,113.60
132067,20,20,121.90
132119,20,20,93.80
132170,20,20,118.80
132223,20,20,119.80
132274,20,21,116.70
132326,20,20,118.50
132378,20,21,109.30
132430,20,21,119.10
132482,20,20,109.10
132534,20,21,118.80
132586,20,21,109.40
132638,20,21,116.50
132689,20,20,109.40
132741,160,20,447.80
132793,160,26,377.20
132845,160,41,385.30
132897,160,50,509.50
132949,160,62,517.10
133001,160,73,497.80
133053,160,86,476.70
133105,160,97,490.60
133157,160,104,632.60
133209,160,108,677.70
133261,160,115,632.00
133313,160,121,640.80
133365,160,127,645.10
133418,160,134,681.70
133470,160,135,690.60
133522,160,146,315.90
133574,160,156,294.70
133626,160,157,332.60
133678,160,157,271.90
133730,160,147,273.80
133782,160,155,273.70
133834,160,159,272.90
133887,160,158,261.50
133939,160,157,260.40
133991,160,150,255.60
134043,160,158,251.10
134095,160,144,251.70
134147,160,146,230.60
134199,160,146,225.10
134251,160,146,227.20
134303,160,146,226.20
134355,160,145,264.40
134408,160,146,225.70
134460,160,146,228.70
134512,160,158,229.90
134564,160,158,229.90
134616,160,146,230.00
134668,160,146,229.80
134720,160,147,229.40
134772,160,158,212.50
134824,160,158,204.30
134877,160,145,200.10
134929,160,147,199.70
134981,160,158,199.90
135033,160,147,199.60
135085,160,149,194.60
135137,160,150,194.00
135189,160,158,195.70
135241,160,147,198.60
135293,160,158,199.90
135346,160,158,200.90
135398,160,155,201.10
135450,160,158,202.10
135502,160,147,202.40
135554,160,158,200.10
135606,160,158,200.00
135658,160,158,198.40
135710,160,158,197.20
135762,160,158,195.30
135815,160,158,194.20
135867,160,158,194.00
135919,160,158,194.10
135971,160,158,194.40
136023,160,147,194.40
136075,160,158,194.20
136127,160,159,194.30
136179,160,146,194.50
136231,160,158,196.80
136284,160,158,201.30
136336,160,159,203.00
136388,160,146,192.20
136440,160,152,192.30
136492,160,157,192.70
136544,160,158,192.60
136596,160,158,193.10
136648,160,158,192.50
136700,160,158,190.50
136753,160,158,188.50
136805,160,158,188.00
136857,160,159,184.30
136909,160,158,183.40
136961,160,158,183.80
137013,160,156,183.90
137065,160,158,184.20
137117,160,147,184.00
137169,160,148,184.00
137221,160,148,204.10
137273,160,159,204.20
137325,160,147,208.00
137377,160,158,210.20
137429,160,150,201.20
137481,160,158,197.50
137533,160,148,195.10
137585,160,147,194.50
137637,20,144,424.20
137689,20,130,448.60
137741,20,114,574.10
137793,20,104,625.00
137845,20,97,636.90
137898,20,89,624.40
137949,20,82,607.00
138001,20,73,557.60
138053,20,62,514.60
138105,20,50,526.50
138157,20,38,513.10
138208,20,29,499.00
138260,20,20,513.70
138312,20,23,146.30
138364,20,20,150.50
138417,20,20,127.60
138469,20,21,158.20
138520,20,22,157.00
138572,20,21,143.60
138624,20,20,140.10
138676,20,21,143.40
138728,20,20,136.10
138780,20,21,126.00
138832,20,20,135.90
138884,20,20,132.10
138936,20,21,126.40
138988,20,22,140.10
139040,20,20,129.40
139093,20,21,121.20
139145,20,21,133.30
139197,20,21,128.40
139248,20,20,123.10
139300,20,20,136.20
139352,20,21,115.70
139404,20,21,128.10
139456,20,20,130.50
139508,20,20,120.80
139560,20,21,127.00
139613,20,20,119.70
139665,20,21,122.20
139716,20,20,128.40
139768,20,20,116.80
139820,20,20,125.50
139872,20,20,117.80
139924,20,21,116.00
139976,20,20,125.50
140028,20,21,117.20
140081,20,21,103.40
140133,20,20,117.10
140185,20,21,97.80
140237,20,21,123.60
140289,20,21,116.60
140341,20,21,101.80
140393,20,20,116.80
140445,20,20,125.30
140496,20,20,117.90
140548,20,21,117.60
140600,20,20,94.60
140652,20,20,116.40
140704,20,21,123.70
140757,20,20,116.20
140809,20,21,124.50
140861,20,21,113.80
140912,20,21,118.80
140964,20,20,112.00
141016,20,21,116.60
141068,20,21,125.70
141120,20,20,91.40
141171,20,20,120.20
141223,20,21,112.10
141274,20,20,122.30
141326,20,21,112.20
141377,20,20,119.00
141429,20,21,114.00
141482,20,21,113.20
141533,20,21,92.00
141584,20,21,115.40
141636,20,20,118.70
141688,20,20,117.20
141740,20,20,114.30
141792,20,20,91.90
141843,20,21,121.00
141895,20,20,117.40
141947,20,20,124.10
141998,20,21,91.80
142050,20,21,124.30
142102,20,20,91.90
142154,20,20,124.00
142207,20,20,113.30
142259,20,21,116.10
142311,20,20,113.10
142363,20,20,112.90
142414,20,20,116.70
142466,20,20,117.00
142518,20,21,116.80
142570,20,20,118.60
142622,20,20,91.90
142673,20,21,116.30
142725,20,21,113.20
142776,20,20,134.60
142828,20,20,115.20
142880,20,20,114.90
142933,20,21,113.70
142985,20,21,128.60
143037,20,20,117.10
143089,20,21,128.10
143141,20,21,116.20
143193,20,22,130.50
143244,20,21,114.60
143296,20,20,126.10
143348,20,21,115.30
143400,20,20,124.50
143453,20,20,115.50
143505,20,21,130.20
143556,20,20,114.10
143608,20,20,128.10
143660,20,20,114.40
143711,20,21,123.50
143763,20,20,113.90
143815,20,21,120.00
143867,20,22,117.60
143919,20,21,113.40
143970,20,21,81.30
144021,20,20,112.90
144073,20,21,122.70
144125,20,21,112.90
144178,20,20,123.10
144229,20,20,112.80
144281,20,21,120.10
144333,20,20,112.80
144385,20,20,116.10
144437,20,20,113.80
144489,20,20,112.70
144540,20,20,119.10
144592,20,21,113.20
144644,20,21,120.20
144696,20,20,113.50
144748,20,21,121.00
144799,160,20,455.90
144851,160,31,355.80
144904,160,43,433.30
144956,160,54,501.10
145008,160,66,494.60
145060,160,79,481.20
145112,160,90,490.90
145164,160,101,527.10
145216,160,105,658.40
145268,160,109,675.40
145320,160,116,622.20
145373,160,122,628.80
145425,160,127,666.50
145477,160,131,718.60
145529,160,133,727.00
145581,160,142,354.10
145633,160,141,342.30
145685,160,143,304.70
145737,160,144,310.00
145789,160,144,310.00
145842,160,144,310.00
145894,160,157,307.90
145946,160,159,254.20
145998,160,157,229.80
146050,160,157,227.30
146102,160,158,227.20
146154,160,158,227.10
146206,160,157,229.10
146258,160,152,234.60
146311,160,146,236.10
146363,160,145,236.60
146415,160,145,230.20
146467,160,159,230.40
146519,160,159,230.40
146571,160,146,230.30
146623,160,159,230.60
146675,160,159,230.60
146727,160,157,230.30
146780,160,153,229.70
146832,160,148,229.20
146884,160,146,221.90
146936,160,158,218.80
146988,160,146,218.30
147040,160,146,217.00
147092,160,146,215.90
147144,160,146,216.20
147196,160,156,216.00
147249,160,157,216.00
147301,160,158,215.90
147353,160,158,215.90
147405,160,157,215.40
147457,160,158,215.80
147509,160,146,215.70
147561,160,158,215.40
147613,160,158,214.90
147665,160,158,215.20
147717,160,147,215.10
147769,160,151,215.20
147821,160,158,215.50
147873,160,158,216.90
147925,160,158,217.60
147977,160,158,217.20
148029,160,158,207.90
148081,160,158,210.10
148133,160,158,206.90
148185,160,149,212.00
148237,160,153,207.50
148289,160,147,207.80
148341,160,158,208.20
148394,160,146,214.90
148446,160,158,208.20
148498,160,158,208.20
148550,160,158,208.40
148602,160,158,208.10
148654,160,158,205.40
148706,160,158,205.00
148758,160,157,204.40
148810,160,158,211.80
148863,160,158,206.20
148915,160,147,208.80
148967,160,158,204.10
149019,160,158,205.00
149071,160,147,206.90
149123,160,158,204.40
149175,160,158,207.80
149227,160,158,207.80
149279,160,146,205.70
149331,160,159,205.70
149384,160,158,203.40
149436,160,146,203.00
149488,160,159,251.30
149540,160,147,204.20
149592,160,158,204.60
149644,160,147,205.30
149696,160,159,203.90
149748,160,147,203.50
149800,160,148,202.90
149853,160,151,203.00
149905,160,153,203.70
149957,160,158,202.40
150009,160,147,200.30
150061,160,158,197.90
150113,160,158,198.00
150165,160,158,198.40
150217,160,158,198.90
150269,160,158,199.20
150322,160,158,230.60
150374,160,158,234.10
150426,160,158,207.60
150478,160,158,212.00
150530,160,147,208.10
150582,160,146,245.70
150634,160,148,208.60
150686,160,147,207.80
150738,160,157,202.50
150791,160,147,198.90
150843,160,146,212.90
150895,160,158,198.60
150947,160,158,197.80
150999,160,147,196.80
151051,160,147,194.20
151103,160,149,197.20
151155,160,147,191.40
151207,160,147,196.30
151260,160,149,191.70
151312,160,158,192.00
151364,160,147,196.80
151416,160,147,192.30
151468,160,159,196.60
151520,20,143,379.60
151572,20,128,445.20
151624,20,114,549.40
151676,20,104,627.80
151729,20,97,617.00
151781,20,90,593.30
151833,20,82,581.20
151885,20,73,566.50
151936,20,64,517.30
151988,20,52,516.70
152040,20,41,484.60
152092,20,30,480.40
152144,20,20,502.20
152195,20,24,155.10
152247,20,22,153.40
152299,20,20,152.70
152351,20,20,145.50
152403,20,21,140.50
152455,20,20,142.80
152507,20,20,123.30
152559,20,20,106.80
152611,20,20,100.30
152663,20,21,101.40
152715,20,21,133.40
152767,20,20,119.30
152819,20,22,119.40
152871,20,21,128.20
152924,20,21,122.20
152976,20,20,119.60
153028,20,20,129.90
153080,20,21,125.60
153132,20,20,119.50
153184,20,21,124.50
153236,20,21,128.40
153288,20,20,119.60
153340,20,21,125.00
153391,20,21,126.70
153443,20,21,119.80
153495,20,21,121.70
153547,20,22,127.90
153599,20,21,120.10
153651,20,21,122.00
153703,20,20,97.90
153754,20,21,120.50
153806,20,21,126.30
153858,20,21,121.90
153910,20,22,120.30
153962,20,21,101.50
154013,20,21,120.00
154065,20,21,94.70
154117,20,21,127.10
154169,20,21,116.00
154221,20,21,116.40
154273,20,21,122.80
154325,20,21,116.60
154377,20,22,121.40
154429,20,21,117.20
154481,20,20,116.30
154532,20,21,122.90
154584,20,21,116.40
154636,20,20,120.10
154688,20,21,114.70
154740,20,22,116.60
154791,20,21,123.50
154844,20,20,91.60
154896,20,21,120.30
154948,20,20,114.10
155000,20,20,116.40
155052,20,20,123.70
155103,20,20,116.50
155155,20,21,123.00
155207,20,21,106.30
155259,20,20,117.90
155311,20,21,118.20
155363,20,20,116.60
155415,20,21,123.40
155467,20,20,116.80
155519,20,21,119.80
155571,20,20,112.50
155623,20,20,116.30
155674,20,20,112.60
155726,20,21,109.60
155778,20,21,115.30
155830,20,20,127.30
155882,20,21,115.60
155933,20,20,124.40
155985,20,20,120.70
156037,20,20,117.20
156089,20,21,121.70
156141,20,21,118.80
156192,20,21,124.80
156245,20,21,113.50
156297,20,21,128.00
156349,20,21,113.40
156401,20,21,128.60
156452,20,20,113.70
156503,20,20,119.70
156555,20,20,113.30
156607,20,21,110.00
156659,20,20,90.80
156711,20,20,112.90
156764,20,21,94.50
156816,20,20,113.10
156868,20,21,120.70
156920,20,21,112.80
156972,20,21,125.80
157023,20,20,87.90
157074,20,21,118.30
157126,20,20,108.20
157178,20,20,117.90
157230,160,20,423.50
157282,160,27,377.60
157334,160,41,394.80
157386,160,51,493.70
157439,160,61,509.00
157491,160,74,500.00
157543,160,87,484.60
157595,160,98,499.20
157647,160,104,633.70
157699,160,107,690.60
157751,160,113,656.80
157803,160,120,636.30
157855,160,127,643.20
157907,160,130,688.80
157960,160,131,737.30
158012,160,142,627.90
158064,160,157,340.20
158116,160,158,326.20
158168,160,155,322.70
158220,160,142,334.70
158272,160,151,281.30
158324,160,145,257.00
158376,160,157,248.30
158429,160,157,249.20
158481,160,158,259.40
158533,160,145,255.90
158585,160,144,254.50
158637,160,159,249.30
158689,160,145,243.10
158741,160,145,243.10
158793,160,145,244.80
158845,160,150,245.40
158898,160,159,248.10
158950,160,157,246.80
159002,160,159,245.20
159054,160,146,237.70
159106,160,158,226.30
159158,160,146,220.60
159210,160,150,220.20
159262,160,147,215.90
159314,160,146,224.60
159367,160,158,230.70
159419,160,159,224.60
159471,160,147,224.70
159523,160,146,221.50
159575,160,159,217.30
159627,160,147,215.70
159679,160,145,210.00
159731,160,146,210.10
159783,160,147,216.00
159836,160,146,219.20
159888,160,158,219.10
159940,160,159,218.70
159992,160,157,212.90
160044,160,158,212.30
160096,160,146,205.10
160148,160,158,205.10
160200,160,146,204.80
160252,160,147,204.50
160305,160,155,205.60
160357,160,147,207.70
160409,160,158,210.80
160461,160,146,213.80
160513,160,158,213.40
160565,160,158,213.60
160617,160,159,213.20
160669,160,158,212.90
160721,160,146,212.30
160773,160,159,212.00
160825,160,147,205.20
160877,160,156,209.80
160929,160,146,205.20
160981,160,146,206.00
161033,160,160,204.20
161085,160,147,199.00
161137,160,147,199.00
161189,160,157,198.90
161241,160,146,199.10
161293,160,158,199.00
161345,160,147,198.40
161397,160,147,198.20
161450,160,158,200.70
161502,160,158,206.60
161554,160,146,206.90
161606,160,158,207.30
161658,160,159,207.50
161710,160,158,207.60
161762,160,158,207.30
161814,160,146,207.10
161866,160,159,207.10
161919,160,159,207.10
161971,160,147,206.90
162023,160,147,206.60
162075,160,158,206.80
162127,160,149,206.40
162179,160,147,226.10
162231,160,147,223.90
162283,160,158,218.50
162335,160,158,214.90
162387,160,159,213.10
162440,160,147,214.30
162492,160,157,210.80
162544,160,147,210.90
162596,160,147,209.60
162648,160,147,206.60
162700,160,159,208.90
162752,160,158,207.20
162804,160,147,210.00
162856,160,147,209.50
162909,160,147,208.20
162961,160,147,198.00
163013,160,150,208.40
163065,160,158,198.10
163117,160,147,201.10
163169,160,158,201.20
163221,160,158,201.90
163273,160,147,203.70
163325,160,158,206.60
163378,160,156,205.90
163430,160,158,206.10
163482,160,158,205.50
163534,160,146,206.80
163586,160,158,203.90
163638,160,158,209.70
163690,160,148,211.90
163742,160,146,231.60
163794,160,146,208.30
163847,160,146,214.80
163899,160,150,212.70
163951,160,147,211.60
164003,160,158,243.80
164055,160,147,209.50
164107,160,158,216.00
164159,160,147,210.20
164211,160,157,211.40
164263,160,158,216.60
164316,160,158,212.30
164368,160,158,212.30
164420,160,159,212.30
164472,160,147,210.60
164524,160,158,230.20
164576,160,158,209.10
164628,160,158,213.80
164680,160,158,209.00
164732,160,148,208.40
164785,160,159,210.30
164837,160,160,212.80
164889,160,147,212.40
164941,160,158,210.10
164993,160,146,211.30
165045,160,146,210.30
165097,160,153,212.10
165149,160,147,211.30
165201,160,147,211.40
165253,160,147,207.90
165305,160,147,208.00
165357,160,158,209.20
165409,160,158,209.20
165461,160,158,206.70
165513,160,147,205.90
165565,160,148,205.90
165617,160,158,206.40
165669,160,158,206.00
165721,160,158,204.00
165773,160,158,203.90
165825,160,157,203.00
165877,160,158,198.40
165930,160,158,196.00
165982,160,146,193.40
166034,160,157,192.10
166086,160,147,191.90
166138,160,147,191.60
166190,160,147,192.00
166242,160,146,191.00
166294,160,147,191.10
166346,160,147,193.80
166399,160,147,196.30
166451,160,158,199.20
166503,160,158,201.50
166555,160,147,202.20
166607,160,158,202.60
166659,160,147,201.60
166711,160,148,201.40
166763,160,158,201.20
166815,160,158,198.80
166867,160,158,194.30
166920,160,158,192.40
166972,160,158,192.30
167024,160,152,192.20
167076,160,158,192.20
167128,160,151,192.40
167180,160,147,192.10
167232,160,147,194.40
167284,160,147,199.80
167336,160,158,201.40
167389,160,159,201.00
167441,160,158,200.80
167493,160,159,195.80
167545,160,147,192.60
167597,160,158,192.60
167649,160,146,193.00
167701,160,147,192.90
167753,160,154,192.60
167805,160,147,192.10
167858,160,147,192.10
167910,160,147,192.60
167962,160,147,194.40
168014,160,151,197.10
168066,160,147,199.10
168118,160,147,201.50
168170,160,158,200.90
168222,160,158,201.10
168274,160,159,197.10
168327,160,159,193.10
168379,160,147,192.80
168431,160,146,192.80
168483,160,146,192.60
168535,160,147,192.70
168587,160,146,192.60
168639,160,147,192.80
168691,160,151,192.50
168743,160,146,192.30
168796,160,147,192.40
168848,160,147,192.10
168900,160,158,193.00
168952,160,158,196.60
169004,160,158,199.20
169056,160,158,201.60
169108,160,154,201.40
169160,160,158,201.40
169212,160,158,201.10
169265,160,158,198.80
169317,160,158,194.90
169369,160,146,192.60
169421,160,147,192.70
169473,160,158,192.70
169525,160,146,192.60
169577,160,147,192.60
169629,160,147,192.30
169681,160,147,192.60
169733,160,147,192.80
169785,160,147,193.90
169837,160,158,194.60
169889,160,147,196.60
169941,160,158,197.90
169993,160,147,201.70
170045,160,148,203.10
170097,160,158,202.60
170149,160,158,202.60
170201,160,158,221.40
170253,160,147,202.30
170305,160,158,200.80
170357,160,146,215.90
170410,160,147,215.00
170462,160,146,212.70
170514,160,147,212.00
170566,160,158,213.50
170618,160,159,212.20
170670,160,154,207.70
170722,160,147,202.10
170774,160,151,201.00
170826,160,158,196.70
170879,160,147,197.00
170931,160,146,241.50
170983,160,147,213.90
171035,160,158,211.20
171087,160,147,213.30
171139,160,147,211.20
171191,160,147,217.60
171243,160,148,213.20
171295,160,158,208.70
171347,160,158,190.20
171400,160,159,81.20
171452,160,159,65.60
171504,160,159,48.30
171556,160,159,29.60
171608,160,158,21.40
171660,160,160,14.20
171712,160,161,4.40
171764,160,160,4.10
171816,160,160,4.20
171869,160,161,4.00
171921,160,161,4.10
171973,160,161,4.00
172025,160,160,4.20
172077,160,161,4.20
172128,160,161,4.00
172180,160,160,4.20
172232,160,161,4.00
172284,160,161,4.20
172337,160,161,3.90
172389,160,161,3.80
172441,160,160,3.90
172493,160,161,4.40
172544,160,161,3.70
172596,160,161,3.60
172648,160,161,3.80
172700,160,160,3.70
172752,160,161,3.70
172803,160,160,4.00
172855,160,161,3.60
172907,160,161,3.80
172959,160,160,3.80
173011,160,161,3.90
173064,160,161,3.90
173116,160,161,3.80
173168,160,161,3.80
173220,160,161,3.90
173272,160,161,3.90
173324,160,160,3.60
173376,160,161,3.80
173428,160,161,3.60
173480,160,161,3.80
173533,160,161,3.90
173585,160,161,3.80
173637,160,161,3.60
173689,160,161,3.80
173741,160,161,3.70
173793,160,161,3.80
173845,160,161,3.90
173897,160,161,3.70
173949,160,161,3.70
174002,160,161,3.60
174054,160,161,3.70
174106,160,161,3.70
174158,160,161,4.00
174210,160,161,3.90
174262,160,161,3.60
174314,160,161,4.10
174366,160,161,3.80
174418,160,161,3.70
174471,160,161,4.00
174523,160,160,4.10
174575,160,161,3.90
174627,160,161,3.90
174679,160,161,3.80
174730,160,161,3.60
174782,160,161,3.70
174834,160,161,3.80
174886,160,161,3.90
174938,160,161,4.30
174990,160,161,4.40
175042,160,161,4.70
175094,160,160,4.20
175146,160,161,4.10
175198,160,161,3.90
175250,160,161,4.20
175302,160,160,4.30
175354,160,161,4.30
175406,160,161,4.10
175458,160,161,4.40
175509,160,161,4.00
175561,160,161,3.90
175613,160,160,4.10
175666,160,161,4.20
175718,160,161,4.10
175770,160,161,4.30
175822,160,161,4.40
175873,160,161,3.90
175925,160,161,3.40
175977,160,160,3.90
176029,160,160,4.10
176081,160,161,3.80
176133,160,161,4.00
176184,160,161,3.90
176235,160,161,3.70
176287,160,161,3.80
176339,160,161,3.80
176392,160,161,3.70
176444,160,160,3.40
176496,160,161,3.90
176548,160,161,3.60
176599,160,161,3.60
176651,160,161,3.70
176703,160,160,4.10
176755,160,161,3.60
176807,160,161,3.90
176860,160,160,3.70
176911,160,161,3.60
176963,160,161,4.10
177015,160,160,3.80
177067,160,161,3.50
177118,160,161,3.80
177170,160,161,3.80
177222,160,161,3.70
177274,160,161,3.60
177326,160,160,4.50
177378,160,161,3.80
177429,160,161,4.30
177481,160,161,4.30
177533,160,161,4.20
177586,160,161,4.10
177638,160,160,4.40
177690,160,161,4.10
177742,160,161,4.70
177793,160,161,3.90
177845,160,161,4.00
177897,160,161,4.30
177949,160,161,4.30
178001,160,161,4.10
178053,160,160,4.20
178104,160,160,4.20
178156,160,161,4.00
178208,160,161,4.00
178261,160,161,4.20
178313,160,161,4.00
178365,160,160,3.80
178417,160,160,4.10
178469,160,161,4.10
178521,160,161,4.00
178572,160,161,3.70
178623,160,161,4.00
178675,160,161,3.90
178727,160,161,3.90
178780,160,161,3.60
178832,160,161,3.60
178884,160,161,3.90
178936,160,161,3.90
178987,160,161,3.70
179039,160,161,4.00
179091,160,161,3.70
179143,160,160,4.30
179195,160,161,3.60
179247,160,161,3.90
179298,160,161,3.60
179350,160,161,3.70
179402,160,161,3.70
179455,160,161,3.90
179507,160,161,3.60
179559,160,161,3.80
179611,160,161,3.80
179662,160,161,3.60
179714,160,161,3.80
179766,160,161,17.00
179818,160,160,3.70
179870,160,161,3.80
179922,160,161,3.60
179975,160,161,3.90
180027,160,161,3.80
180079,160,161,3.70
180131,160,161,4.10
180183,160,161,4.40
180235,160,161,4.20
180287,160,161,3.60
180338,160,160,4.10
180390,160,161,4.40
180442,160,161,3.90
180494,160,161,4.00
180546,160,161,3.90
180598,160,161,4.20
180650,160,160,4.00
180701,160,161,4.30
180753,160,161,3.80
180805,160,160,3.90
180857,160,161,4.00
180909,160,160,3.80
180961,160,161,3.80
181013,160,161,4.00
181064,160,160,3.80
181116,160,161,3.90
181169,160,161,3.80
181221,160,161,3.70
181273,160,161,4.00
181325,160,160,3.70
181377,160,161,3.70
181429,160,161,3.80
181481,160,160,3.80
181533,160,161,3.90
181585,160,161,4.00
181637,160,161,3.70
181688,160,161,15.60
181740,160,161,18.70
181792,160,162,23.70
181845,160,161,28.40
181897,160,159,35.00
181949,160,157,37.50
182001,160,162,41.90
182053,160,156,41.90
182105,160,160,44.60
182157,160,162,47.20
182209,160,156,49.40
182261,160,162,50.30
182314,160,161,47.30
182366,160,162,42.00
182418,160,162,37.70
182470,160,162,25.50
182522,160,157,34.00
182574,160,162,24.30
182626,160,162,31.50
182678,160,162,31.50
182730,160,162,31.80
182783,160,162,31.90
182835,160,162,31.90
182887,160,160,32.60
182939,160,162,34.70
182991,160,162,31.70
183043,160,162,31.80
183095,160,162,31.90
183147,160,162,31.50
183199,160,162,30.00
183251,160,162,30.00
183304,160,162,33.20
183356,160,162,23.50
183408,160,157,32.50
183460,160,161,30.00
183512,160,162,30.10
183564,160,162,31.30
183616,160,162,30.20
183668,160,157,30.10
183720,160,162,34.70
183773,160,162,30.30
183825,160,162,30.40
183877,160,162,31.20
183929,160,162,34.50
183981,160,162,33.70
184033,160,162,31.50
184085,160,162,30.80
184137,160,162,31.00
184189,160,162,30.80
184242,160,162,30.80
184294,160,162,30.60
184346,160,158,31.80
184398,160,162,34.20
184450,160,162,34.30
184502,160,162,33.90
184554,160,157,34.30
184606,160,162,34.00
184658,160,162,22.10
184711,160,162,33.70
184763,160,162,34.00
184815,160,162,33.50
184867,160,162,32.20
184919,160,162,30.40
184971,160,162,29.90
185023,160,162,30.20
185075,160,162,30.20
185127,160,157,30.30
185180,160,162,30.30
185232,160,162,30.20
185284,160,162,30.60
185336,160,156,30.20
185388,160,162,30.80
185440,160,162,32.70
185492,160,162,33.50
185544,160,157,33.20
185596,160,162,29.10
185649,160,162,28.00
185701,160,162,28.20
185753,160,161,28.40
185805,160,158,28.30
185857,160,162,28.20
185909,160,162,28.30
185961,160,162,28.00
186013,160,157,27.90
186065,160,161,28.30
186117,160,162,28.00
186169,160,161,29.40
186221,160,162,31.60
186273,160,162,29.50
186325,160,162,31.10
186377,160,162,13.30
186429,160,162,29.10
186481,160,162,30.30
186533,160,161,29.80
186585,160,162,30.20
186637,160,162,30.40
186689,160,162,28.20
186741,160,162,26.60
186794,160,158,23.70
186846,160,161,20.90
186898,160,161,19.70
186950,160,162,18.80
187002,160,161,19.00
187054,160,161,17.10
187106,160,161,16.80
187158,160,157,15.20
187210,160,161,3.70
187263,160,161,3.90
187315,160,161,3.70
187367,160,160,3.60
187419,160,161,3.70
187470,160,160,16.80
187522,160,161,18.20
187574,160,160,16.90
187626,160,160,16.60
187678,160,160,16.60
187730,160,160,24.90
187783,160,155,28.20
187835,160,160,30.80
187887,160,156,30.50
187939,160,160,30.40
187991,160,160,37.50
188043,160,154,41.80
188095,160,157,41.40
188147,160,154,39.80
188199,160,160,39.80
188252,160,160,42.20
188304,160,160,42.50
188356,160,160,42.10
188408,160,159,42.40
188460,160,154,46.40
188512,160,160,48.70
188564,160,160,49.30
188616,160,160,48.40
188668,160,158,48.40
188721,160,159,48.70
188773,160,160,48.80
188825,160,159,48.30
188877,160,159,48.40
188929,160,159,45.00
188981,160,160,41.70
189033,160,159,40.70
189085,160,154,39.70
189137,160,160,36.00
189189,160,160,35.90
189241,160,160,35.90
189293,160,160,36.00
189345,160,160,36.40
189397,160,160,39.00
189449,160,160,40.00
189501,160,159,40.10
189553,160,160,37.60
189605,160,159,48.40
189657,160,160,34.10
189709,160,160,46.70
189761,160,160,34.00
189813,160,160,35.80
189866,160,160,34.30
189918,160,160,38.70
189970,160,160,37.70
190022,160,160,37.80
190074,160,160,54.10
190126,160,160,35.60
190178,160,160,34.20
190230,160,156,33.60
190282,160,160,33.30
190335,160,160,33.70
190387,160,159,33.90
190439,160,159,33.90
190491,160,160,33.70
190543,160,161,33.90
190595,160,160,35.20
190647,160,159,37.60
190699,160,160,35.20
190751,160,160,33.80
190803,160,160,33.90
190856,160,160,33.80
190908,160,160,33.80
190960,160,154,33.80
191012,160,160,34.30
191064,160,155,35.90
191116,160,160,37.10
191168,160,160,35.00
191220,160,160,33.70
191272,160,160,34.10
191325,160,159,33.90
191377,160,160,33.90
191429,160,154,34.10
191481,160,158,35.50
191533,160,160,36.00
191585,160,160,33.30
191637,160,155,33.80
191689,160,159,33.90
191741,160,160,34.10
191794,160,160,34.50
191846,160,159,37.20
191898,160,160,35.30
191950,160,160,33.80
192002,160,160,48.60
192054,160,160,38.10
192106,160,160,40.20
192158,160,153,59.20
192210,160,151,92.50
192263,160,159,94.80
192315,160,159,90.70
192367,160,159,89.10
192419,160,152,89.30
192471,160,159,93.00
192523,160,150,144.10
192575,160,159,124.00
192627,160,158,153.70
192679,160,158,124.10
192732,160,149,129.30
192784,160,149,132.10
192836,160,159,133.70
192888,160,149,129.70
192940,160,149,131.00
192992,160,158,157.10
193044,160,158,126.50
193096,160,159,122.20
193148,160,158,113.50
193201,160,159,100.60
193253,160,157,93.30
193305,160,159,89.20
193357,160,159,85.40
193409,160,151,85.30
193461,160,159,85.10
193513,160,159,81.90
193565,160,159,81.90
193617,160,159,82.00
193669,160,159,82.00
193721,160,159,91.60
193773,160,159,91.30
193825,160,151,93.90
193877,160,159,89.50
193929,160,152,89.20
193981,160,159,87.40
194033,160,151,88.20
194085,160,151,85.00
194137,160,159,77.90
194189,160,159,78.10
194241,160,159,75.70
194293,160,160,75.20
194346,160,159,76.50
194398,160,159,73.20
194450,160,159,73.50
194502,160,159,74.40
194554,160,159,75.80
194606,160,159,74.60
194658,160,154,72.90
194710,160,159,74.20
194762,160,159,75.80
194815,160,159,73.00
194867,160,152,74.60
194919,160,156,74.00
194971,160,159,72.20
195023,160,159,72.10
195075,160,160,71.90
195127,160,159,71.50
195179,160,152,71.70
195231,160,159,71.80
195283,160,159,71.50
195336,160,159,71.70
195388,160,152,71.70
195440,160,160,71.60
195492,160,159,71.70
195544,160,159,71.70
195596,160,159,71.40
195648,160,159,71.30
195700,160,159,90.20
195752,160,159,81.00
195805,160,159,69.00
195857,160,159,65.50
195909,160,160,61.30
195961,160,160,29.10
196013,160,160,16.30
196065,160,161,3.60
196117,160,161,3.80
196169,160,161,3.80
196221,160,160,14.30
196274,160,161,16.70
196326,160,161,18.70
196378,160,161,19.60
196430,160,161,25.10
196482,160,156,32.60
196534,160,162,39.50
196586,160,162,41.70
196638,160,162,50.20
196690,160,163,63.70
196743,160,162,66.40
196795,160,162,69.50
196847,160,162,69.80
196899,160,163,72.80
196951,160,163,72.50
197003,160,162,72.70
197055,160,155,73.10
197107,160,162,72.80
197159,160,162,69.50
197212,160,162,32.60
197264,160,163,42.40
197316,160,156,38.30
